"TIME","GEO","AGE","SEX","UNIT","Value"
"2005","Netherlands","77 years","Males","Number","37,522"
"2005","Netherlands","77 years","Females","Number","53,204"
"2005","Netherlands","78 years","Males","Number","35,141"
"2005","Netherlands","78 years","Females","Number","51,962"
"2005","Netherlands","79 years","Males","Number","31,766"
"2005","Netherlands","79 years","Females","Number","49,921"
"2005","Netherlands","80 years","Males","Number","29,033"
"2005","Netherlands","80 years","Females","Number","48,758"
"2005","Netherlands","81 years","Males","Number","27,091"
"2005","Netherlands","81 years","Females","Number","46,877"
"2005","Netherlands","82 years","Males","Number","23,614"
"2005","Netherlands","82 years","Females","Number","43,004"
"2005","Netherlands","83 years","Males","Number","20,800"
"2005","Netherlands","83 years","Females","Number","40,249"
"2005","Netherlands","84 years","Males","Number","18,557"
"2005","Netherlands","84 years","Females","Number","37,594"
"2005","Netherlands","85 years","Males","Number","13,333"
"2005","Netherlands","85 years","Females","Number","29,090"
"2005","Netherlands","86 years","Males","Number","10,564"
"2005","Netherlands","86 years","Females","Number","25,025"
"2005","Netherlands","87 years","Males","Number","9,139"
"2005","Netherlands","87 years","Females","Number","22,967"
"2005","Netherlands","88 years","Males","Number","7,323"
"2005","Netherlands","88 years","Females","Number","20,018"
"2005","Netherlands","89 years","Males","Number","5,873"
"2005","Netherlands","89 years","Females","Number","17,025"
"2005","Netherlands","90 years","Males","Number","4,902"
"2005","Netherlands","90 years","Females","Number","14,887"
"2005","Netherlands","91 years","Males","Number","3,656"
"2005","Netherlands","91 years","Females","Number","12,123"
"2005","Netherlands","92 years","Males","Number","2,687"
"2005","Netherlands","92 years","Females","Number","9,474"
"2005","Netherlands","93 years","Males","Number","1,885"
"2005","Netherlands","93 years","Females","Number","7,015"
"2005","Netherlands","94 years","Males","Number","1,316"
"2005","Netherlands","94 years","Females","Number","5,339"
"2005","Netherlands","95 years","Males","Number","888"
"2005","Netherlands","95 years","Females","Number","4,071"
"2005","Netherlands","96 years","Males","Number","591"
"2005","Netherlands","96 years","Females","Number","2,798"
"2005","Netherlands","97 years","Males","Number","353"
"2005","Netherlands","97 years","Females","Number","1,882"
"2005","Netherlands","98 years","Males","Number","253"
"2005","Netherlands","98 years","Females","Number","1,241"
"2005","Netherlands","99 years","Males","Number","137"
"2005","Netherlands","99 years","Females","Number","765"
"2005","Netherlands","Open-ended age class","Males","Number","202"
"2005","Netherlands","Open-ended age class","Females","Number","1,174"
"2006","Netherlands","Less than 1 year","Males","Number","95,904"
"2006","Netherlands","Less than 1 year","Females","Number","91,268"
"2006","Netherlands","1 year","Males","Number","99,050"
"2006","Netherlands","1 year","Females","Number","94,909"
"2006","Netherlands","2 years","Males","Number","102,865"
"2006","Netherlands","2 years","Females","Number","98,037"
"2006","Netherlands","3 years","Males","Number","103,536"
"2006","Netherlands","3 years","Females","Number","98,665"
"2006","Netherlands","4 years","Males","Number","104,215"
"2006","Netherlands","4 years","Females","Number","99,703"
"2006","Netherlands","5 years","Males","Number","105,694"
"2006","Netherlands","5 years","Females","Number","101,506"
"2006","Netherlands","6 years","Males","Number","103,707"
"2006","Netherlands","6 years","Females","Number","98,623"
"2006","Netherlands","7 years","Males","Number","102,810"
"2006","Netherlands","7 years","Females","Number","98,095"
"2006","Netherlands","8 years","Males","Number","99,230"
"2006","Netherlands","8 years","Females","Number","95,526"
"2006","Netherlands","9 years","Males","Number","99,476"
"2006","Netherlands","9 years","Females","Number","93,910"
"2006","Netherlands","10 years","Males","Number","99,078"
"2006","Netherlands","10 years","Females","Number","94,708"
"2006","Netherlands","11 years","Males","Number","102,004"
"2006","Netherlands","11 years","Females","Number","97,439"
"2006","Netherlands","12 years","Males","Number","101,710"
"2006","Netherlands","12 years","Females","Number","97,397"
"2006","Netherlands","13 years","Males","Number","103,121"
"2006","Netherlands","13 years","Females","Number","98,211"
"2006","Netherlands","14 years","Males","Number","104,353"
"2006","Netherlands","14 years","Females","Number","99,834"
"2006","Netherlands","15 years","Males","Number","104,990"
"2006","Netherlands","15 years","Females","Number","99,784"
"2006","Netherlands","16 years","Males","Number","100,500"
"2006","Netherlands","16 years","Females","Number","96,582"
"2006","Netherlands","17 years","Males","Number","99,856"
"2006","Netherlands","17 years","Females","Number","95,461"
"2006","Netherlands","18 years","Males","Number","100,905"
"2006","Netherlands","18 years","Females","Number","95,930"
"2006","Netherlands","19 years","Males","Number","100,121"
"2006","Netherlands","19 years","Females","Number","96,913"
"2006","Netherlands","20 years","Males","Number","98,421"
"2006","Netherlands","20 years","Females","Number","95,426"
"2006","Netherlands","21 years","Males","Number","97,718"
"2006","Netherlands","21 years","Females","Number","94,590"
"2006","Netherlands","22 years","Males","Number","95,416"
"2006","Netherlands","22 years","Females","Number","93,398"
"2006","Netherlands","23 years","Males","Number","96,773"
"2006","Netherlands","23 years","Females","Number","94,990"
"2006","Netherlands","24 years","Males","Number","99,130"
"2006","Netherlands","24 years","Females","Number","98,882"
"2006","Netherlands","25 years","Males","Number","101,274"
"2006","Netherlands","25 years","Females","Number","100,366"
"2006","Netherlands","26 years","Males","Number","98,154"
"2006","Netherlands","26 years","Females","Number","98,017"
"2006","Netherlands","27 years","Males","Number","99,141"
"2006","Netherlands","27 years","Females","Number","99,050"
"2006","Netherlands","28 years","Males","Number","98,385"
"2006","Netherlands","28 years","Females","Number","98,137"
"2006","Netherlands","29 years","Males","Number","100,290"
"2006","Netherlands","29 years","Females","Number","99,061"
"2006","Netherlands","30 years","Males","Number","100,855"
"2006","Netherlands","30 years","Females","Number","100,910"
"2006","Netherlands","31 years","Males","Number","105,968"
"2006","Netherlands","31 years","Females","Number","105,749"
"2006","Netherlands","32 years","Males","Number","110,143"
"2006","Netherlands","32 years","Females","Number","110,211"
"2006","Netherlands","33 years","Males","Number","119,604"
"2006","Netherlands","33 years","Females","Number","119,831"
"2006","Netherlands","34 years","Males","Number","126,724"
"2006","Netherlands","34 years","Females","Number","124,951"
"2006","Netherlands","35 years","Males","Number","133,022"
"2006","Netherlands","35 years","Females","Number","130,581"
"2006","Netherlands","36 years","Males","Number","136,716"
"2006","Netherlands","36 years","Females","Number","133,369"
"2006","Netherlands","37 years","Males","Number","130,917"
"2006","Netherlands","37 years","Females","Number","127,991"
"2006","Netherlands","38 years","Males","Number","130,361"
"2006","Netherlands","38 years","Females","Number","126,669"
"2006","Netherlands","39 years","Males","Number","131,335"
"2006","Netherlands","39 years","Females","Number","127,314"
"2006","Netherlands","40 years","Males","Number","134,125"
"2006","Netherlands","40 years","Females","Number","129,516"
"2006","Netherlands","41 years","Males","Number","136,243"
"2006","Netherlands","41 years","Females","Number","132,235"
"2006","Netherlands","42 years","Males","Number","134,322"
"2006","Netherlands","42 years","Females","Number","130,242"
"2006","Netherlands","43 years","Males","Number","131,386"
"2006","Netherlands","43 years","Females","Number","128,711"
"2006","Netherlands","44 years","Males","Number","130,166"
"2006","Netherlands","44 years","Females","Number","127,751"
"2006","Netherlands","45 years","Males","Number","127,175"
"2006","Netherlands","45 years","Females","Number","124,438"
"2006","Netherlands","46 years","Males","Number","125,824"
"2006","Netherlands","46 years","Females","Number","123,963"
"2006","Netherlands","47 years","Males","Number","122,597"
"2006","Netherlands","47 years","Females","Number","120,657"
"2006","Netherlands","48 years","Males","Number","120,070"
"2006","Netherlands","48 years","Females","Number","118,558"
"2006","Netherlands","49 years","Males","Number","118,515"
"2006","Netherlands","49 years","Females","Number","116,359"
"2006","Netherlands","50 years","Males","Number","115,128"
"2006","Netherlands","50 years","Females","Number","114,428"
"2006","Netherlands","51 years","Males","Number","114,194"
"2006","Netherlands","51 years","Females","Number","112,372"
"2006","Netherlands","52 years","Males","Number","112,524"
"2006","Netherlands","52 years","Females","Number","110,761"
"2006","Netherlands","53 years","Males","Number","113,040"
"2006","Netherlands","53 years","Females","Number","110,855"
"2006","Netherlands","54 years","Males","Number","109,238"
"2006","Netherlands","54 years","Females","Number","106,985"
"2006","Netherlands","55 years","Males","Number","109,768"
"2006","Netherlands","55 years","Females","Number","107,576"
"2006","Netherlands","56 years","Males","Number","111,301"
"2006","Netherlands","56 years","Females","Number","108,904"
"2006","Netherlands","57 years","Males","Number","114,811"
"2006","Netherlands","57 years","Females","Number","111,884"
"2006","Netherlands","58 years","Males","Number","120,042"
"2006","Netherlands","58 years","Females","Number","118,220"
"2006","Netherlands","59 years","Males","Number","124,005"
"2006","Netherlands","59 years","Females","Number","121,101"
"2006","Netherlands","60 years","Males","Number","88,321"
"2006","Netherlands","60 years","Females","Number","87,128"
"2006","Netherlands","61 years","Males","Number","91,722"
"2006","Netherlands","61 years","Females","Number","90,857"
"2006","Netherlands","62 years","Males","Number","86,555"
"2006","Netherlands","62 years","Females","Number","85,730"
"2006","Netherlands","63 years","Males","Number","79,322"
"2006","Netherlands","63 years","Females","Number","78,884"
"2006","Netherlands","64 years","Males","Number","74,775"
"2006","Netherlands","64 years","Females","Number","75,001"
"2006","Netherlands","65 years","Males","Number","75,363"
"2006","Netherlands","65 years","Females","Number","76,961"
"2006","Netherlands","66 years","Males","Number","70,920"
"2006","Netherlands","66 years","Females","Number","74,110"
"2006","Netherlands","67 years","Males","Number","68,502"
"2006","Netherlands","67 years","Females","Number","71,888"
"2006","Netherlands","68 years","Males","Number","62,848"
"2006","Netherlands","68 years","Females","Number","67,514"
"2006","Netherlands","69 years","Males","Number","61,212"
"2006","Netherlands","69 years","Females","Number","66,628"
"2006","Netherlands","70 years","Males","Number","58,183"
"2006","Netherlands","70 years","Females","Number","64,760"
"2006","Netherlands","71 years","Males","Number","55,508"
"2006","Netherlands","71 years","Females","Number","63,652"
"2006","Netherlands","72 years","Males","Number","52,642"
"2006","Netherlands","72 years","Females","Number","61,845"
"2006","Netherlands","73 years","Males","Number","51,629"
"2006","Netherlands","73 years","Females","Number","62,458"
"2006","Netherlands","74 years","Males","Number","48,276"
"2006","Netherlands","74 years","Females","Number","60,311"
"2006","Netherlands","75 years","Males","Number","46,396"
"2006","Netherlands","75 years","Females","Number","59,905"
"2006","Netherlands","76 years","Males","Number","41,956"
"2006","Netherlands","76 years","Females","Number","56,383"
"2006","Netherlands","77 years","Males","Number","39,225"
"2006","Netherlands","77 years","Females","Number","54,986"
"2006","Netherlands","78 years","Males","Number","35,315"
"2006","Netherlands","78 years","Females","Number","51,338"
"2006","Netherlands","79 years","Males","Number","32,768"
"2006","Netherlands","79 years","Females","Number","49,961"
"2006","Netherlands","80 years","Males","Number","29,486"
"2006","Netherlands","80 years","Females","Number","47,727"
"2006","Netherlands","81 years","Males","Number","26,559"
"2006","Netherlands","81 years","Females","Number","46,463"
"2006","Netherlands","82 years","Males","Number","24,581"
"2006","Netherlands","82 years","Females","Number","44,263"
"2006","Netherlands","83 years","Males","Number","21,215"
"2006","Netherlands","83 years","Females","Number","40,243"
"2006","Netherlands","84 years","Males","Number","18,484"
"2006","Netherlands","84 years","Females","Number","37,394"
"2006","Netherlands","85 years","Males","Number","16,314"
"2006","Netherlands","85 years","Females","Number","34,518"
"2006","Netherlands","86 years","Males","Number","11,600"
"2006","Netherlands","86 years","Females","Number","26,380"
"2006","Netherlands","87 years","Males","Number","8,957"
"2006","Netherlands","87 years","Females","Number","22,432"
"2006","Netherlands","88 years","Males","Number","7,669"
"2006","Netherlands","88 years","Females","Number","20,238"
"2006","Netherlands","89 years","Males","Number","5,968"
"2006","Netherlands","89 years","Females","Number","17,293"
"2006","Netherlands","90 years","Males","Number","4,709"
"2006","Netherlands","90 years","Females","Number","14,476"
"2006","Netherlands","91 years","Males","Number","3,859"
"2006","Netherlands","91 years","Females","Number","12,439"
"2006","Netherlands","92 years","Males","Number","2,808"
"2006","Netherlands","92 years","Females","Number","9,793"
"2006","Netherlands","93 years","Males","Number","1,975"
"2006","Netherlands","93 years","Females","Number","7,554"
"2006","Netherlands","94 years","Males","Number","1,341"
"2006","Netherlands","94 years","Females","Number","5,444"
"2006","Netherlands","95 years","Males","Number","934"
"2006","Netherlands","95 years","Females","Number","4,064"
"2006","Netherlands","96 years","Males","Number","589"
"2006","Netherlands","96 years","Females","Number","2,980"
"2006","Netherlands","97 years","Males","Number","411"
"2006","Netherlands","97 years","Females","Number","2,006"
"2006","Netherlands","98 years","Males","Number","212"
"2006","Netherlands","98 years","Females","Number","1,308"
"2006","Netherlands","99 years","Males","Number","159"
"2006","Netherlands","99 years","Females","Number","801"
"2006","Netherlands","Open-ended age class","Males","Number","193"
"2006","Netherlands","Open-ended age class","Females","Number","1,177"
"2007","Netherlands","Less than 1 year","Males","Number","94,628"
"2007","Netherlands","Less than 1 year","Females","Number","89,797"
"2007","Netherlands","1 year","Males","Number","95,879"
"2007","Netherlands","1 year","Females","Number","91,358"
"2007","Netherlands","2 years","Males","Number","98,795"
"2007","Netherlands","2 years","Females","Number","94,691"
"2007","Netherlands","3 years","Males","Number","102,502"
"2007","Netherlands","3 years","Females","Number","97,790"
"2007","Netherlands","4 years","Males","Number","103,110"
"2007","Netherlands","4 years","Females","Number","98,331"
"2007","Netherlands","5 years","Males","Number","103,786"
"2007","Netherlands","5 years","Females","Number","99,284"
"2007","Netherlands","6 years","Males","Number","105,293"
"2007","Netherlands","6 years","Females","Number","101,149"
"2007","Netherlands","7 years","Males","Number","103,411"
"2007","Netherlands","7 years","Females","Number","98,317"
"2007","Netherlands","8 years","Males","Number","102,511"
"2007","Netherlands","8 years","Females","Number","97,821"
"2007","Netherlands","9 years","Males","Number","99,057"
"2007","Netherlands","9 years","Females","Number","95,368"
"2007","Netherlands","10 years","Males","Number","99,300"
"2007","Netherlands","10 years","Females","Number","93,753"
"2007","Netherlands","11 years","Males","Number","98,962"
"2007","Netherlands","11 years","Females","Number","94,595"
"2007","Netherlands","12 years","Males","Number","101,862"
"2007","Netherlands","12 years","Females","Number","97,300"
"2007","Netherlands","13 years","Males","Number","101,592"
"2007","Netherlands","13 years","Females","Number","97,251"
"2007","Netherlands","14 years","Males","Number","103,032"
"2007","Netherlands","14 years","Females","Number","98,090"
"2007","Netherlands","15 years","Males","Number","104,244"
"2007","Netherlands","15 years","Females","Number","99,775"
"2007","Netherlands","16 years","Males","Number","104,964"
"2007","Netherlands","16 years","Females","Number","99,766"
"2007","Netherlands","17 years","Males","Number","100,501"
"2007","Netherlands","17 years","Females","Number","96,587"
"2007","Netherlands","18 years","Males","Number","99,876"
"2007","Netherlands","18 years","Females","Number","95,598"
"2007","Netherlands","19 years","Males","Number","100,848"
"2007","Netherlands","19 years","Females","Number","96,329"
"2007","Netherlands","20 years","Males","Number","100,087"
"2007","Netherlands","20 years","Females","Number","97,310"
"2007","Netherlands","21 years","Males","Number","98,256"
"2007","Netherlands","21 years","Females","Number","95,834"
"2007","Netherlands","22 years","Males","Number","97,756"
"2007","Netherlands","22 years","Females","Number","95,224"
"2007","Netherlands","23 years","Males","Number","95,531"
"2007","Netherlands","23 years","Females","Number","93,994"
"2007","Netherlands","24 years","Males","Number","96,758"
"2007","Netherlands","24 years","Females","Number","95,285"
"2007","Netherlands","25 years","Males","Number","99,011"
"2007","Netherlands","25 years","Females","Number","99,005"
"2007","Netherlands","26 years","Males","Number","101,185"
"2007","Netherlands","26 years","Females","Number","100,358"
"2007","Netherlands","27 years","Males","Number","98,066"
"2007","Netherlands","27 years","Females","Number","98,056"
"2007","Netherlands","28 years","Males","Number","98,929"
"2007","Netherlands","28 years","Females","Number","98,973"
"2007","Netherlands","29 years","Males","Number","97,955"
"2007","Netherlands","29 years","Females","Number","97,939"
"2007","Netherlands","30 years","Males","Number","99,831"
"2007","Netherlands","30 years","Females","Number","98,851"
"2007","Netherlands","31 years","Males","Number","100,439"
"2007","Netherlands","31 years","Females","Number","100,640"
"2007","Netherlands","32 years","Males","Number","105,391"
"2007","Netherlands","32 years","Females","Number","105,415"
"2007","Netherlands","33 years","Males","Number","109,403"
"2007","Netherlands","33 years","Females","Number","109,817"
"2007","Netherlands","34 years","Males","Number","118,959"
"2007","Netherlands","34 years","Females","Number","119,402"
"2007","Netherlands","35 years","Males","Number","126,059"
"2007","Netherlands","35 years","Females","Number","124,572"
"2007","Netherlands","36 years","Males","Number","132,235"
"2007","Netherlands","36 years","Females","Number","130,215"
"2007","Netherlands","37 years","Males","Number","135,864"
"2007","Netherlands","37 years","Females","Number","132,940"
"2007","Netherlands","38 years","Males","Number","130,123"
"2007","Netherlands","38 years","Females","Number","127,520"
"2007","Netherlands","39 years","Males","Number","129,656"
"2007","Netherlands","39 years","Females","Number","126,292"
"2007","Netherlands","40 years","Males","Number","130,545"
"2007","Netherlands","40 years","Females","Number","126,904"
"2007","Netherlands","41 years","Males","Number","133,354"
"2007","Netherlands","41 years","Females","Number","129,150"
"2007","Netherlands","42 years","Males","Number","135,432"
"2007","Netherlands","42 years","Females","Number","131,866"
"2007","Netherlands","43 years","Males","Number","133,575"
"2007","Netherlands","43 years","Females","Number","129,926"
"2007","Netherlands","44 years","Males","Number","130,757"
"2007","Netherlands","44 years","Females","Number","128,315"
"2007","Netherlands","45 years","Males","Number","129,562"
"2007","Netherlands","45 years","Females","Number","127,404"
"2007","Netherlands","46 years","Males","Number","126,424"
"2007","Netherlands","46 years","Females","Number","124,049"
"2007","Netherlands","47 years","Males","Number","125,088"
"2007","Netherlands","47 years","Females","Number","123,536"
"2007","Netherlands","48 years","Males","Number","121,941"
"2007","Netherlands","48 years","Females","Number","120,267"
"2007","Netherlands","49 years","Males","Number","119,389"
"2007","Netherlands","49 years","Females","Number","118,109"
"2007","Netherlands","50 years","Males","Number","117,826"
"2007","Netherlands","50 years","Females","Number","115,944"
"2007","Netherlands","51 years","Males","Number","114,457"
"2007","Netherlands","51 years","Females","Number","113,979"
"2007","Netherlands","52 years","Males","Number","113,404"
"2007","Netherlands","52 years","Females","Number","111,886"
"2007","Netherlands","53 years","Males","Number","111,856"
"2007","Netherlands","53 years","Females","Number","110,218"
"2007","Netherlands","54 years","Males","Number","112,296"
"2007","Netherlands","54 years","Females","Number","110,362"
"2007","Netherlands","55 years","Males","Number","108,488"
"2007","Netherlands","55 years","Females","Number","106,394"
"2007","Netherlands","56 years","Males","Number","108,904"
"2007","Netherlands","56 years","Females","Number","107,012"
"2007","Netherlands","57 years","Males","Number","110,398"
"2007","Netherlands","57 years","Females","Number","108,284"
"2007","Netherlands","58 years","Males","Number","113,840"
"2007","Netherlands","58 years","Females","Number","111,207"
"2007","Netherlands","59 years","Males","Number","118,996"
"2007","Netherlands","59 years","Females","Number","117,519"
"2007","Netherlands","60 years","Males","Number","122,767"
"2007","Netherlands","60 years","Females","Number","120,302"
"2007","Netherlands","61 years","Males","Number","87,335"
"2007","Netherlands","61 years","Females","Number","86,492"
"2007","Netherlands","62 years","Males","Number","90,574"
"2007","Netherlands","62 years","Females","Number","90,199"
"2007","Netherlands","63 years","Males","Number","85,380"
"2007","Netherlands","63 years","Females","Number","85,010"
"2007","Netherlands","64 years","Males","Number","78,219"
"2007","Netherlands","64 years","Females","Number","78,260"
"2007","Netherlands","65 years","Males","Number","73,599"
"2007","Netherlands","65 years","Females","Number","74,335"
"2007","Netherlands","66 years","Males","Number","74,069"
"2007","Netherlands","66 years","Females","Number","76,211"
"2007","Netherlands","67 years","Males","Number","69,635"
"2007","Netherlands","67 years","Females","Number","73,331"
"2007","Netherlands","68 years","Males","Number","67,084"
"2007","Netherlands","68 years","Females","Number","71,084"
"2007","Netherlands","69 years","Males","Number","61,465"
"2007","Netherlands","69 years","Females","Number","66,679"
"2007","Netherlands","70 years","Males","Number","59,709"
"2007","Netherlands","70 years","Females","Number","65,815"
"2007","Netherlands","71 years","Males","Number","56,592"
"2007","Netherlands","71 years","Females","Number","63,791"
"2007","Netherlands","72 years","Males","Number","53,868"
"2007","Netherlands","72 years","Females","Number","62,625"
"2007","Netherlands","73 years","Males","Number","50,928"
"2007","Netherlands","73 years","Females","Number","60,736"
"2007","Netherlands","74 years","Males","Number","49,735"
"2007","Netherlands","74 years","Females","Number","61,166"
"2007","Netherlands","75 years","Males","Number","46,368"
"2007","Netherlands","75 years","Females","Number","58,891"
"2007","Netherlands","76 years","Males","Number","44,358"
"2007","Netherlands","76 years","Females","Number","58,361"
"2007","Netherlands","77 years","Males","Number","39,800"
"2007","Netherlands","77 years","Females","Number","54,700"
"2007","Netherlands","78 years","Males","Number","36,968"
"2007","Netherlands","78 years","Females","Number","53,143"
"2007","Netherlands","79 years","Males","Number","33,039"
"2007","Netherlands","79 years","Females","Number","49,425"
"2007","Netherlands","80 years","Males","Number","30,415"
"2007","Netherlands","80 years","Females","Number","47,895"
"2007","Netherlands","81 years","Males","Number","27,197"
"2007","Netherlands","81 years","Females","Number","45,415"
"2007","Netherlands","82 years","Males","Number","24,244"
"2007","Netherlands","82 years","Females","Number","43,895"
"2007","Netherlands","83 years","Males","Number","22,191"
"2007","Netherlands","83 years","Females","Number","41,584"
"2007","Netherlands","84 years","Males","Number","18,993"
"2007","Netherlands","84 years","Females","Number","37,325"
"2007","Netherlands","85 years","Males","Number","16,384"
"2007","Netherlands","85 years","Females","Number","34,343"
"2007","Netherlands","86 years","Males","Number","14,074"
"2007","Netherlands","86 years","Females","Number","31,338"
"2007","Netherlands","87 years","Males","Number","9,878"
"2007","Netherlands","87 years","Females","Number","23,653"
"2007","Netherlands","88 years","Males","Number","7,508"
"2007","Netherlands","88 years","Females","Number","19,797"
"2007","Netherlands","89 years","Males","Number","6,333"
"2007","Netherlands","89 years","Females","Number","17,553"
"2007","Netherlands","90 years","Males","Number","4,868"
"2007","Netherlands","90 years","Females","Number","14,694"
"2007","Netherlands","91 years","Males","Number","3,686"
"2007","Netherlands","91 years","Females","Number","12,026"
"2007","Netherlands","92 years","Males","Number","2,977"
"2007","Netherlands","92 years","Females","Number","10,245"
"2007","Netherlands","93 years","Males","Number","2,082"
"2007","Netherlands","93 years","Females","Number","7,803"
"2007","Netherlands","94 years","Males","Number","1,434"
"2007","Netherlands","94 years","Females","Number","5,794"
"2007","Netherlands","95 years","Males","Number","936"
"2007","Netherlands","95 years","Females","Number","4,092"
"2007","Netherlands","96 years","Males","Number","636"
"2007","Netherlands","96 years","Females","Number","2,975"
"2007","Netherlands","97 years","Males","Number","408"
"2007","Netherlands","97 years","Females","Number","2,127"
"2007","Netherlands","98 years","Males","Number","271"
"2007","Netherlands","98 years","Females","Number","1,392"
"2007","Netherlands","99 years","Males","Number","127"
"2007","Netherlands","99 years","Females","Number","859"
"2007","Netherlands","Open-ended age class","Males","Number","201"
"2007","Netherlands","Open-ended age class","Females","Number","1,194"
"2008","Netherlands","Less than 1 year","Males","Number","92,212"
"2008","Netherlands","Less than 1 year","Females","Number","88,550"
"2008","Netherlands","1 year","Males","Number","94,737"
"2008","Netherlands","1 year","Females","Number","89,960"
"2008","Netherlands","2 years","Males","Number","95,788"
"2008","Netherlands","2 years","Females","Number","91,385"
"2008","Netherlands","3 years","Males","Number","98,583"
"2008","Netherlands","3 years","Females","Number","94,592"
"2008","Netherlands","4 years","Males","Number","102,303"
"2008","Netherlands","4 years","Females","Number","97,617"
"2008","Netherlands","5 years","Males","Number","102,861"
"2008","Netherlands","5 years","Females","Number","98,035"
"2008","Netherlands","6 years","Males","Number","103,559"
"2008","Netherlands","6 years","Females","Number","99,042"
"2008","Netherlands","7 years","Males","Number","105,151"
"2008","Netherlands","7 years","Females","Number","100,946"
"2008","Netherlands","8 years","Males","Number","103,248"
"2008","Netherlands","8 years","Females","Number","98,210"
"2008","Netherlands","9 years","Males","Number","102,381"
"2008","Netherlands","9 years","Females","Number","97,712"
"2008","Netherlands","10 years","Males","Number","98,999"
"2008","Netherlands","10 years","Females","Number","95,270"
"2008","Netherlands","11 years","Males","Number","99,306"
"2008","Netherlands","11 years","Females","Number","93,720"
"2008","Netherlands","12 years","Males","Number","98,971"
"2008","Netherlands","12 years","Females","Number","94,537"
"2008","Netherlands","13 years","Males","Number","101,850"
"2008","Netherlands","13 years","Females","Number","97,282"
"2008","Netherlands","14 years","Males","Number","101,653"
"2008","Netherlands","14 years","Females","Number","97,264"
"2008","Netherlands","15 years","Males","Number","103,066"
"2008","Netherlands","15 years","Females","Number","98,101"
"2008","Netherlands","16 years","Males","Number","104,322"
"2008","Netherlands","16 years","Females","Number","99,928"
"2008","Netherlands","17 years","Males","Number","105,077"
"2008","Netherlands","17 years","Females","Number","99,894"
"2008","Netherlands","18 years","Males","Number","100,773"
"2008","Netherlands","18 years","Females","Number","96,920"
"2008","Netherlands","19 years","Males","Number","100,248"
"2008","Netherlands","19 years","Females","Number","96,397"
"2008","Netherlands","20 years","Males","Number","101,223"
"2008","Netherlands","20 years","Females","Number","97,311"
"2008","Netherlands","21 years","Males","Number","100,443"
"2008","Netherlands","21 years","Females","Number","98,390"
"2008","Netherlands","22 years","Males","Number","98,582"
"2008","Netherlands","22 years","Females","Number","96,791"
"2008","Netherlands","23 years","Males","Number","98,327"
"2008","Netherlands","23 years","Females","Number","96,056"
"2008","Netherlands","24 years","Males","Number","96,022"
"2008","Netherlands","24 years","Females","Number","94,612"
"2008","Netherlands","25 years","Males","Number","97,285"
"2008","Netherlands","25 years","Females","Number","95,979"
"2008","Netherlands","26 years","Males","Number","99,556"
"2008","Netherlands","26 years","Females","Number","99,537"
"2008","Netherlands","27 years","Males","Number","101,405"
"2008","Netherlands","27 years","Females","Number","100,846"
"2008","Netherlands","28 years","Males","Number","98,308"
"2008","Netherlands","28 years","Females","Number","98,289"
"2008","Netherlands","29 years","Males","Number","99,167"
"2008","Netherlands","29 years","Females","Number","99,334"
"2008","Netherlands","30 years","Males","Number","97,877"
"2008","Netherlands","30 years","Females","Number","98,019"
"2008","Netherlands","31 years","Males","Number","99,708"
"2008","Netherlands","31 years","Females","Number","98,937"
"2008","Netherlands","32 years","Males","Number","100,453"
"2008","Netherlands","32 years","Females","Number","100,595"
"2008","Netherlands","33 years","Males","Number","105,216"
"2008","Netherlands","33 years","Females","Number","105,330"
"2008","Netherlands","34 years","Males","Number","109,215"
"2008","Netherlands","34 years","Females","Number","109,631"
"2008","Netherlands","35 years","Males","Number","118,639"
"2008","Netherlands","35 years","Females","Number","119,247"
"2008","Netherlands","36 years","Males","Number","125,709"
"2008","Netherlands","36 years","Females","Number","124,310"
"2008","Netherlands","37 years","Males","Number","131,718"
"2008","Netherlands","37 years","Females","Number","129,991"
"2008","Netherlands","38 years","Males","Number","135,385"
"2008","Netherlands","38 years","Females","Number","132,608"
"2008","Netherlands","39 years","Males","Number","129,682"
"2008","Netherlands","39 years","Females","Number","127,330"
"2008","Netherlands","40 years","Males","Number","129,122"
"2008","Netherlands","40 years","Females","Number","126,038"
"2008","Netherlands","41 years","Males","Number","130,096"
"2008","Netherlands","41 years","Females","Number","126,652"
"2008","Netherlands","42 years","Males","Number","132,863"
"2008","Netherlands","42 years","Females","Number","128,859"
"2008","Netherlands","43 years","Males","Number","134,974"
"2008","Netherlands","43 years","Females","Number","131,551"
"2008","Netherlands","44 years","Males","Number","133,141"
"2008","Netherlands","44 years","Females","Number","129,608"
"2008","Netherlands","45 years","Males","Number","130,223"
"2008","Netherlands","45 years","Females","Number","128,047"
"2008","Netherlands","46 years","Males","Number","128,944"
"2008","Netherlands","46 years","Females","Number","127,103"
"2008","Netherlands","47 years","Males","Number","125,925"
"2008","Netherlands","47 years","Females","Number","123,751"
"2008","Netherlands","48 years","Males","Number","124,556"
"2008","Netherlands","48 years","Females","Number","123,184"
"2008","Netherlands","49 years","Males","Number","121,393"
"2008","Netherlands","49 years","Females","Number","119,887"
"2008","Netherlands","50 years","Males","Number","118,863"
"2008","Netherlands","50 years","Females","Number","117,723"
"2008","Netherlands","51 years","Males","Number","117,285"
"2008","Netherlands","51 years","Females","Number","115,536"
"2008","Netherlands","52 years","Males","Number","113,852"
"2008","Netherlands","52 years","Females","Number","113,514"
