"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value"
"2062","Netherlands","Person","26 years","Males","Baseline projections ","118,142"
"2062","Netherlands","Person","26 years","Females","Baseline projections ","111,495"
"2062","Netherlands","Person","27 years","Males","Baseline projections ","119,236"
"2062","Netherlands","Person","27 years","Females","Baseline projections ","112,403"
"2062","Netherlands","Person","28 years","Males","Baseline projections ","120,112"
"2062","Netherlands","Person","28 years","Females","Baseline projections ","113,126"
"2062","Netherlands","Person","29 years","Males","Baseline projections ","120,772"
"2062","Netherlands","Person","29 years","Females","Baseline projections ","113,683"
"2062","Netherlands","Person","30 years","Males","Baseline projections ","121,212"
"2062","Netherlands","Person","30 years","Females","Baseline projections ","114,033"
"2062","Netherlands","Person","31 years","Males","Baseline projections ","121,433"
"2062","Netherlands","Person","31 years","Females","Baseline projections ","114,216"
"2062","Netherlands","Person","32 years","Males","Baseline projections ","121,546"
"2062","Netherlands","Person","32 years","Females","Baseline projections ","114,340"
"2062","Netherlands","Person","33 years","Males","Baseline projections ","121,535"
"2062","Netherlands","Person","33 years","Females","Baseline projections ","114,363"
"2062","Netherlands","Person","34 years","Males","Baseline projections ","121,406"
"2062","Netherlands","Person","34 years","Females","Baseline projections ","114,256"
"2062","Netherlands","Person","35 years","Males","Baseline projections ","121,125"
"2062","Netherlands","Person","35 years","Females","Baseline projections ","114,071"
"2062","Netherlands","Person","36 years","Males","Baseline projections ","120,706"
"2062","Netherlands","Person","36 years","Females","Baseline projections ","113,796"
"2062","Netherlands","Person","37 years","Males","Baseline projections ","120,154"
"2062","Netherlands","Person","37 years","Females","Baseline projections ","113,370"
"2062","Netherlands","Person","38 years","Males","Baseline projections ","119,484"
"2062","Netherlands","Person","38 years","Females","Baseline projections ","112,851"
"2062","Netherlands","Person","39 years","Males","Baseline projections ","118,720"
"2062","Netherlands","Person","39 years","Females","Baseline projections ","112,263"
"2062","Netherlands","Person","40 years","Males","Baseline projections ","117,869"
"2062","Netherlands","Person","40 years","Females","Baseline projections ","111,581"
"2062","Netherlands","Person","41 years","Males","Baseline projections ","116,957"
"2062","Netherlands","Person","41 years","Females","Baseline projections ","110,889"
"2062","Netherlands","Person","42 years","Males","Baseline projections ","116,025"
"2062","Netherlands","Person","42 years","Females","Baseline projections ","110,154"
"2062","Netherlands","Person","43 years","Males","Baseline projections ","115,081"
"2062","Netherlands","Person","43 years","Females","Baseline projections ","109,422"
"2062","Netherlands","Person","44 years","Males","Baseline projections ","114,137"
"2062","Netherlands","Person","44 years","Females","Baseline projections ","108,709"
"2062","Netherlands","Person","45 years","Males","Baseline projections ","109,643"
"2062","Netherlands","Person","45 years","Females","Baseline projections ","104,637"
"2062","Netherlands","Person","46 years","Males","Baseline projections ","108,628"
"2062","Netherlands","Person","46 years","Females","Baseline projections ","103,862"
"2062","Netherlands","Person","47 years","Males","Baseline projections ","110,379"
"2062","Netherlands","Person","47 years","Females","Baseline projections ","107,140"
"2062","Netherlands","Person","48 years","Males","Baseline projections ","108,867"
"2062","Netherlands","Person","48 years","Females","Baseline projections ","105,160"
"2062","Netherlands","Person","49 years","Males","Baseline projections ","110,808"
"2062","Netherlands","Person","49 years","Females","Baseline projections ","107,669"
"2062","Netherlands","Person","50 years","Males","Baseline projections ","112,761"
"2062","Netherlands","Person","50 years","Females","Baseline projections ","109,599"
"2062","Netherlands","Person","51 years","Males","Baseline projections ","114,332"
"2062","Netherlands","Person","51 years","Females","Baseline projections ","112,422"
"2062","Netherlands","Person","52 years","Males","Baseline projections ","114,862"
"2062","Netherlands","Person","52 years","Females","Baseline projections ","112,493"
"2062","Netherlands","Person","53 years","Males","Baseline projections ","114,924"
"2062","Netherlands","Person","53 years","Females","Baseline projections ","112,506"
"2062","Netherlands","Person","54 years","Males","Baseline projections ","112,620"
"2062","Netherlands","Person","54 years","Females","Baseline projections ","111,350"
"2062","Netherlands","Person","55 years","Males","Baseline projections ","114,594"
"2062","Netherlands","Person","55 years","Females","Baseline projections ","112,407"
"2062","Netherlands","Person","56 years","Males","Baseline projections ","114,920"
"2062","Netherlands","Person","56 years","Females","Baseline projections ","113,500"
"2062","Netherlands","Person","57 years","Males","Baseline projections ","117,259"
"2062","Netherlands","Person","57 years","Females","Baseline projections ","116,405"
"2062","Netherlands","Person","58 years","Males","Baseline projections ","120,560"
"2062","Netherlands","Person","58 years","Females","Baseline projections ","119,237"
"2062","Netherlands","Person","59 years","Males","Baseline projections ","120,584"
"2062","Netherlands","Person","59 years","Females","Baseline projections ","119,515"
"2062","Netherlands","Person","60 years","Males","Baseline projections ","120,969"
"2062","Netherlands","Person","60 years","Females","Baseline projections ","120,273"
"2062","Netherlands","Person","61 years","Males","Baseline projections ","122,245"
"2062","Netherlands","Person","61 years","Females","Baseline projections ","122,100"
"2062","Netherlands","Person","62 years","Males","Baseline projections ","119,844"
"2062","Netherlands","Person","62 years","Females","Baseline projections ","119,187"
"2062","Netherlands","Person","63 years","Males","Baseline projections ","118,710"
"2062","Netherlands","Person","63 years","Females","Baseline projections ","118,414"
"2062","Netherlands","Person","64 years","Males","Baseline projections ","114,975"
"2062","Netherlands","Person","64 years","Females","Baseline projections ","115,676"
"2062","Netherlands","Person","65 years","Males","Baseline projections ","114,256"
"2062","Netherlands","Person","65 years","Females","Baseline projections ","113,468"
"2062","Netherlands","Person","66 years","Males","Baseline projections ","112,722"
"2062","Netherlands","Person","66 years","Females","Baseline projections ","113,383"
"2062","Netherlands","Person","67 years","Males","Baseline projections ","114,227"
"2062","Netherlands","Person","67 years","Females","Baseline projections ","114,819"
"2062","Netherlands","Person","68 years","Males","Baseline projections ","112,165"
"2062","Netherlands","Person","68 years","Females","Baseline projections ","113,070"
"2062","Netherlands","Person","69 years","Males","Baseline projections ","111,568"
"2062","Netherlands","Person","69 years","Females","Baseline projections ","112,321"
"2062","Netherlands","Person","70 years","Males","Baseline projections ","110,492"
"2062","Netherlands","Person","70 years","Females","Baseline projections ","112,201"
"2062","Netherlands","Person","71 years","Males","Baseline projections ","108,825"
"2062","Netherlands","Person","71 years","Females","Baseline projections ","110,739"
"2062","Netherlands","Person","72 years","Males","Baseline projections ","102,703"
"2062","Netherlands","Person","72 years","Females","Baseline projections ","106,177"
"2062","Netherlands","Person","73 years","Males","Baseline projections ","99,639"
"2062","Netherlands","Person","73 years","Females","Baseline projections ","103,321"
"2062","Netherlands","Person","74 years","Males","Baseline projections ","97,728"
"2062","Netherlands","Person","74 years","Females","Baseline projections ","101,441"
"2062","Netherlands","Person","75 years","Males","Baseline projections ","94,450"
"2062","Netherlands","Person","75 years","Females","Baseline projections ","100,144"
"2062","Netherlands","Person","76 years","Males","Baseline projections ","90,270"
"2062","Netherlands","Person","76 years","Females","Baseline projections ","96,326"
"2062","Netherlands","Person","77 years","Males","Baseline projections ","86,720"
"2062","Netherlands","Person","77 years","Females","Baseline projections ","93,003"
"2062","Netherlands","Person","78 years","Males","Baseline projections ","81,819"
"2062","Netherlands","Person","78 years","Females","Baseline projections ","89,221"
"2062","Netherlands","Person","79 years","Males","Baseline projections ","79,534"
"2062","Netherlands","Person","79 years","Females","Baseline projections ","87,992"
"2062","Netherlands","Person","80 years","Males","Baseline projections ","77,758"
"2062","Netherlands","Person","80 years","Females","Baseline projections ","88,262"
"2062","Netherlands","Person","81 years","Males","Baseline projections ","75,928"
"2062","Netherlands","Person","81 years","Females","Baseline projections ","86,981"
"2062","Netherlands","Person","82 years","Males","Baseline projections ","70,152"
"2062","Netherlands","Person","82 years","Females","Baseline projections ","82,057"
"2062","Netherlands","Person","83 years","Males","Baseline projections ","66,718"
"2062","Netherlands","Person","83 years","Females","Baseline projections ","79,803"
"2062","Netherlands","Person","84 years","Males","Baseline projections ","61,840"
"2062","Netherlands","Person","84 years","Females","Baseline projections ","75,969"
"2062","Netherlands","Person","85 years","Males","Baseline projections ","58,774"
"2062","Netherlands","Person","85 years","Females","Baseline projections ","73,052"
"2062","Netherlands","Person","86 years","Males","Baseline projections ","54,558"
"2062","Netherlands","Person","86 years","Females","Baseline projections ","70,402"
"2062","Netherlands","Person","87 years","Males","Baseline projections ","52,117"
"2062","Netherlands","Person","87 years","Females","Baseline projections ","69,398"
"2062","Netherlands","Person","88 years","Males","Baseline projections ","48,816"
"2062","Netherlands","Person","88 years","Females","Baseline projections ","67,114"
"2062","Netherlands","Person","89 years","Males","Baseline projections ","46,993"
"2062","Netherlands","Person","89 years","Females","Baseline projections ","67,159"
"2062","Netherlands","Person","90 years","Males","Baseline projections ","43,565"
"2062","Netherlands","Person","90 years","Females","Baseline projections ","63,768"
"2062","Netherlands","Person","91 years","Males","Baseline projections ","39,188"
"2062","Netherlands","Person","91 years","Females","Baseline projections ","59,699"
"2062","Netherlands","Person","92 years","Males","Baseline projections ","33,871"
"2062","Netherlands","Person","92 years","Females","Baseline projections ","53,688"
"2062","Netherlands","Person","93 years","Males","Baseline projections ","26,661"
"2062","Netherlands","Person","93 years","Females","Baseline projections ","44,621"
"2062","Netherlands","Person","94 years","Males","Baseline projections ","21,225"
"2062","Netherlands","Person","94 years","Females","Baseline projections ","37,232"
"2062","Netherlands","Person","95 years","Males","Baseline projections ","16,596"
"2062","Netherlands","Person","95 years","Females","Baseline projections ","30,895"
"2062","Netherlands","Person","96 years","Males","Baseline projections ","12,704"
"2062","Netherlands","Person","96 years","Females","Baseline projections ","25,049"
"2062","Netherlands","Person","97 years","Males","Baseline projections ","9,349"
"2062","Netherlands","Person","97 years","Females","Baseline projections ","19,770"
"2062","Netherlands","Person","98 years","Males","Baseline projections ","6,376"
"2062","Netherlands","Person","98 years","Females","Baseline projections ","14,477"
"2062","Netherlands","Person","99 years","Males","Baseline projections ","4,139"
"2062","Netherlands","Person","99 years","Females","Baseline projections ","10,188"
"2062","Netherlands","Person","100 years or over","Males","Baseline projections ","6,718"
"2062","Netherlands","Person","100 years or over","Females","Baseline projections ","20,241"
"2063","Netherlands","Person","Less than 1 year","Males","Baseline projections ","104,417"
"2063","Netherlands","Person","Less than 1 year","Females","Baseline projections ","98,342"
"2063","Netherlands","Person","1 year","Males","Baseline projections ","104,625"
"2063","Netherlands","Person","1 year","Females","Baseline projections ","98,477"
"2063","Netherlands","Person","2 years","Males","Baseline projections ","104,708"
"2063","Netherlands","Person","2 years","Females","Baseline projections ","98,494"
"2063","Netherlands","Person","3 years","Males","Baseline projections ","104,675"
"2063","Netherlands","Person","3 years","Females","Baseline projections ","98,386"
"2063","Netherlands","Person","4 years","Males","Baseline projections ","104,541"
"2063","Netherlands","Person","4 years","Females","Baseline projections ","98,252"
"2063","Netherlands","Person","5 years","Males","Baseline projections ","104,318"
"2063","Netherlands","Person","5 years","Females","Baseline projections ","97,992"
"2063","Netherlands","Person","6 years","Males","Baseline projections ","104,071"
"2063","Netherlands","Person","6 years","Females","Baseline projections ","97,690"
"2063","Netherlands","Person","7 years","Males","Baseline projections ","103,784"
"2063","Netherlands","Person","7 years","Females","Baseline projections ","97,384"
"2063","Netherlands","Person","8 years","Males","Baseline projections ","103,474"
"2063","Netherlands","Person","8 years","Females","Baseline projections ","97,079"
"2063","Netherlands","Person","9 years","Males","Baseline projections ","103,150"
"2063","Netherlands","Person","9 years","Females","Baseline projections ","96,726"
"2063","Netherlands","Person","10 years","Males","Baseline projections ","102,836"
"2063","Netherlands","Person","10 years","Females","Baseline projections ","96,397"
"2063","Netherlands","Person","11 years","Males","Baseline projections ","102,547"
"2063","Netherlands","Person","11 years","Females","Baseline projections ","96,056"
"2063","Netherlands","Person","12 years","Males","Baseline projections ","102,339"
"2063","Netherlands","Person","12 years","Females","Baseline projections ","95,820"
"2063","Netherlands","Person","13 years","Males","Baseline projections ","102,227"
"2063","Netherlands","Person","13 years","Females","Baseline projections ","95,683"
"2063","Netherlands","Person","14 years","Males","Baseline projections ","102,249"
"2063","Netherlands","Person","14 years","Females","Baseline projections ","95,653"
"2063","Netherlands","Person","15 years","Males","Baseline projections ","102,413"
"2063","Netherlands","Person","15 years","Females","Baseline projections ","95,763"
"2063","Netherlands","Person","16 years","Males","Baseline projections ","102,782"
"2063","Netherlands","Person","16 years","Females","Baseline projections ","96,046"
"2063","Netherlands","Person","17 years","Males","Baseline projections ","103,400"
"2063","Netherlands","Person","17 years","Females","Baseline projections ","96,557"
"2063","Netherlands","Person","18 years","Males","Baseline projections ","104,652"
"2063","Netherlands","Person","18 years","Females","Baseline projections ","97,832"
"2063","Netherlands","Person","19 years","Males","Baseline projections ","106,305"
"2063","Netherlands","Person","19 years","Females","Baseline projections ","99,693"
"2063","Netherlands","Person","20 years","Males","Baseline projections ","107,896"
"2063","Netherlands","Person","20 years","Females","Baseline projections ","101,570"
"2063","Netherlands","Person","21 years","Males","Baseline projections ","109,510"
"2063","Netherlands","Person","21 years","Females","Baseline projections ","103,396"
"2063","Netherlands","Person","22 years","Males","Baseline projections ","111,212"
"2063","Netherlands","Person","22 years","Females","Baseline projections ","105,216"
"2063","Netherlands","Person","23 years","Males","Baseline projections ","112,974"
"2063","Netherlands","Person","23 years","Females","Baseline projections ","106,862"
"2063","Netherlands","Person","24 years","Males","Baseline projections ","114,641"
"2063","Netherlands","Person","24 years","Females","Baseline projections ","108,400"
"2063","Netherlands","Person","25 years","Males","Baseline projections ","116,158"
"2063","Netherlands","Person","25 years","Females","Baseline projections ","109,717"
"2063","Netherlands","Person","26 years","Males","Baseline projections ","117,505"
"2063","Netherlands","Person","26 years","Females","Baseline projections ","110,894"
"2063","Netherlands","Person","27 years","Males","Baseline projections ","118,709"
"2063","Netherlands","Person","27 years","Females","Baseline projections ","111,912"
"2063","Netherlands","Person","28 years","Males","Baseline projections ","119,706"
"2063","Netherlands","Person","28 years","Females","Baseline projections ","112,754"
"2063","Netherlands","Person","29 years","Males","Baseline projections ","120,507"
"2063","Netherlands","Person","29 years","Females","Baseline projections ","113,445"
"2063","Netherlands","Person","30 years","Males","Baseline projections ","121,088"
"2063","Netherlands","Person","30 years","Females","Baseline projections ","113,928"
"2063","Netherlands","Person","31 years","Males","Baseline projections ","121,404"
"2063","Netherlands","Person","31 years","Females","Baseline projections ","114,198"
"2063","Netherlands","Person","32 years","Males","Baseline projections ","121,591"
"2063","Netherlands","Person","32 years","Females","Baseline projections ","114,388"
"2063","Netherlands","Person","33 years","Males","Baseline projections ","121,675"
"2063","Netherlands","Person","33 years","Females","Baseline projections ","114,493"
"2063","Netherlands","Person","34 years","Males","Baseline projections ","121,638"
"2063","Netherlands","Person","34 years","Females","Baseline projections ","114,464"
"2063","Netherlands","Person","35 years","Males","Baseline projections ","121,445"
"2063","Netherlands","Person","35 years","Females","Baseline projections ","114,354"
"2063","Netherlands","Person","36 years","Males","Baseline projections ","121,120"
"2063","Netherlands","Person","36 years","Females","Baseline projections ","114,164"
"2063","Netherlands","Person","37 years","Males","Baseline projections ","120,680"
"2063","Netherlands","Person","37 years","Females","Baseline projections ","113,838"
"2063","Netherlands","Person","38 years","Males","Baseline projections ","120,110"
"2063","Netherlands","Person","38 years","Females","Baseline projections ","113,412"
"2063","Netherlands","Person","39 years","Males","Baseline projections ","119,418"
"2063","Netherlands","Person","39 years","Females","Baseline projections ","112,892"
"2063","Netherlands","Person","40 years","Males","Baseline projections ","118,624"
"2063","Netherlands","Person","40 years","Females","Baseline projections ","112,264"
"2063","Netherlands","Person","41 years","Males","Baseline projections ","117,748"
"2063","Netherlands","Person","41 years","Females","Baseline projections ","111,605"
"2063","Netherlands","Person","42 years","Males","Baseline projections ","116,838"
"2063","Netherlands","Person","42 years","Females","Baseline projections ","110,889"
"2063","Netherlands","Person","43 years","Males","Baseline projections ","115,888"
"2063","Netherlands","Person","43 years","Females","Baseline projections ","110,144"
"2063","Netherlands","Person","44 years","Males","Baseline projections ","114,899"
"2063","Netherlands","Person","44 years","Females","Baseline projections ","109,381"
"2063","Netherlands","Person","45 years","Males","Baseline projections ","113,944"
"2063","Netherlands","Person","45 years","Females","Baseline projections ","108,658"
"2063","Netherlands","Person","46 years","Males","Baseline projections ","109,429"
"2063","Netherlands","Person","46 years","Females","Baseline projections ","104,572"
"2063","Netherlands","Person","47 years","Males","Baseline projections ","108,405"
"2063","Netherlands","Person","47 years","Females","Baseline projections ","103,779"
"2063","Netherlands","Person","48 years","Males","Baseline projections ","110,157"
"2063","Netherlands","Person","48 years","Females","Baseline projections ","107,043"
"2063","Netherlands","Person","49 years","Males","Baseline projections ","108,611"
"2063","Netherlands","Person","49 years","Females","Baseline projections ","105,068"
"2063","Netherlands","Person","50 years","Males","Baseline projections ","110,573"
"2063","Netherlands","Person","50 years","Females","Baseline projections ","107,539"
"2063","Netherlands","Person","51 years","Males","Baseline projections ","112,487"
"2063","Netherlands","Person","51 years","Females","Baseline projections ","109,432"
"2063","Netherlands","Person","52 years","Males","Baseline projections ","114,048"
"2063","Netherlands","Person","52 years","Females","Baseline projections ","112,258"
"2063","Netherlands","Person","53 years","Males","Baseline projections ","114,590"
"2063","Netherlands","Person","53 years","Females","Baseline projections ","112,327"
"2063","Netherlands","Person","54 years","Males","Baseline projections ","114,608"
"2063","Netherlands","Person","54 years","Females","Baseline projections ","112,292"
"2063","Netherlands","Person","55 years","Males","Baseline projections ","112,312"
"2063","Netherlands","Person","55 years","Females","Baseline projections ","111,120"
"2063","Netherlands","Person","56 years","Males","Baseline projections ","114,284"
"2063","Netherlands","Person","56 years","Females","Baseline projections ","112,198"
"2063","Netherlands","Person","57 years","Males","Baseline projections ","114,576"
"2063","Netherlands","Person","57 years","Females","Baseline projections ","113,272"
"2063","Netherlands","Person","58 years","Males","Baseline projections ","116,890"
"2063","Netherlands","Person","58 years","Females","Baseline projections ","116,150"
"2063","Netherlands","Person","59 years","Males","Baseline projections ","120,163"
"2063","Netherlands","Person","59 years","Females","Baseline projections ","118,947"
"2063","Netherlands","Person","60 years","Males","Baseline projections ","120,151"
"2063","Netherlands","Person","60 years","Females","Baseline projections ","119,205"
"2063","Netherlands","Person","61 years","Males","Baseline projections ","120,519"
"2063","Netherlands","Person","61 years","Females","Baseline projections ","119,944"
"2063","Netherlands","Person","62 years","Males","Baseline projections ","121,743"
"2063","Netherlands","Person","62 years","Females","Baseline projections ","121,738"
"2063","Netherlands","Person","63 years","Males","Baseline projections ","119,300"
"2063","Netherlands","Person","63 years","Females","Baseline projections ","118,811"
"2063","Netherlands","Person","64 years","Males","Baseline projections ","118,135"
"2063","Netherlands","Person","64 years","Females","Baseline projections ","118,039"
"2063","Netherlands","Person","65 years","Males","Baseline projections ","114,299"
"2063","Netherlands","Person","65 years","Females","Baseline projections ","115,208"
"2063","Netherlands","Person","66 years","Males","Baseline projections ","113,533"
"2063","Netherlands","Person","66 years","Females","Baseline projections ","113,004"
"2063","Netherlands","Person","67 years","Males","Baseline projections ","111,971"
"2063","Netherlands","Person","67 years","Females","Baseline projections ","112,900"
"2063","Netherlands","Person","68 years","Males","Baseline projections ","113,412"
"2063","Netherlands","Person","68 years","Females","Baseline projections ","114,308"
"2063","Netherlands","Person","69 years","Males","Baseline projections ","111,291"
"2063","Netherlands","Person","69 years","Females","Baseline projections ","112,523"
"2063","Netherlands","Person","70 years","Males","Baseline projections ","110,611"
"2063","Netherlands","Person","70 years","Females","Baseline projections ","111,746"
"2063","Netherlands","Person","71 years","Males","Baseline projections ","109,466"
"2063","Netherlands","Person","71 years","Females","Baseline projections ","111,578"
"2063","Netherlands","Person","72 years","Males","Baseline projections ","107,712"
"2063","Netherlands","Person","72 years","Females","Baseline projections ","110,070"
"2063","Netherlands","Person","73 years","Males","Baseline projections ","101,527"
"2063","Netherlands","Person","73 years","Females","Baseline projections ","105,473"
"2063","Netherlands","Person","74 years","Males","Baseline projections ","98,365"
"2063","Netherlands","Person","74 years","Females","Baseline projections ","102,563"
"2063","Netherlands","Person","75 years","Males","Baseline projections ","96,331"
"2063","Netherlands","Person","75 years","Females","Baseline projections ","100,613"
"2063","Netherlands","Person","76 years","Males","Baseline projections ","92,932"
"2063","Netherlands","Person","76 years","Females","Baseline projections ","99,226"
"2063","Netherlands","Person","77 years","Males","Baseline projections ","88,634"
"2063","Netherlands","Person","77 years","Females","Baseline projections ","95,326"
"2063","Netherlands","Person","78 years","Males","Baseline projections ","84,931"
"2063","Netherlands","Person","78 years","Females","Baseline projections ","91,910"
"2063","Netherlands","Person","79 years","Males","Baseline projections ","79,892"
"2063","Netherlands","Person","79 years","Females","Baseline projections ","88,015"
"2063","Netherlands","Person","80 years","Males","Baseline projections ","77,388"
"2063","Netherlands","Person","80 years","Females","Baseline projections ","86,615"
"2063","Netherlands","Person","81 years","Males","Baseline projections ","75,337"
"2063","Netherlands","Person","81 years","Females","Baseline projections ","86,655"
"2063","Netherlands","Person","82 years","Males","Baseline projections ","73,193"
"2063","Netherlands","Person","82 years","Females","Baseline projections ","85,125"
"2063","Netherlands","Person","83 years","Males","Baseline projections ","67,223"
"2063","Netherlands","Person","83 years","Females","Baseline projections ","79,994"
"2063","Netherlands","Person","84 years","Males","Baseline projections ","63,483"
"2063","Netherlands","Person","84 years","Females","Baseline projections ","77,426"
"2063","Netherlands","Person","85 years","Males","Baseline projections ","58,362"
"2063","Netherlands","Person","85 years","Females","Baseline projections ","73,280"
"2063","Netherlands","Person","86 years","Males","Baseline projections ","54,945"
"2063","Netherlands","Person","86 years","Females","Baseline projections ","69,984"
"2063","Netherlands","Person","87 years","Males","Baseline projections ","50,456"
"2063","Netherlands","Person","87 years","Females","Baseline projections ","66,908"
"2063","Netherlands","Person","88 years","Males","Baseline projections ","47,624"
"2063","Netherlands","Person","88 years","Females","Baseline projections ","65,346"
"2063","Netherlands","Person","89 years","Males","Baseline projections ","44,020"
"2063","Netherlands","Person","89 years","Females","Baseline projections ","62,568"
"2063","Netherlands","Person","90 years","Males","Baseline projections ","41,723"
"2063","Netherlands","Person","90 years","Females","Baseline projections ","61,851"
"2063","Netherlands","Person","91 years","Males","Baseline projections ","37,999"
"2063","Netherlands","Person","91 years","Females","Baseline projections ","57,905"
"2063","Netherlands","Person","92 years","Males","Baseline projections ","33,502"
"2063","Netherlands","Person","92 years","Females","Baseline projections ","53,340"
"2063","Netherlands","Person","93 years","Males","Baseline projections ","28,307"
"2063","Netherlands","Person","93 years","Females","Baseline projections ","47,080"
"2063","Netherlands","Person","94 years","Males","Baseline projections ","21,719"
"2063","Netherlands","Person","94 years","Females","Baseline projections ","38,299"
"2063","Netherlands","Person","95 years","Males","Baseline projections ","16,802"
"2063","Netherlands","Person","95 years","Females","Baseline projections ","31,180"
"2063","Netherlands","Person","96 years","Males","Baseline projections ","12,723"
"2063","Netherlands","Person","96 years","Females","Baseline projections ","25,154"
"2063","Netherlands","Person","97 years","Males","Baseline projections ","9,398"
"2063","Netherlands","Person","97 years","Females","Baseline projections ","19,749"
"2063","Netherlands","Person","98 years","Males","Baseline projections ","6,646"
"2063","Netherlands","Person","98 years","Females","Baseline projections ","15,027"
"2063","Netherlands","Person","99 years","Males","Baseline projections ","4,338"
"2063","Netherlands","Person","99 years","Females","Baseline projections ","10,557"
"2063","Netherlands","Person","100 years or over","Males","Baseline projections ","7,038"
"2063","Netherlands","Person","100 years or over","Females","Baseline projections ","21,175"
"2064","Netherlands","Person","Less than 1 year","Males","Baseline projections ","104,503"
"2064","Netherlands","Person","Less than 1 year","Females","Baseline projections ","98,423"
"2064","Netherlands","Person","1 year","Males","Baseline projections ","104,778"
"2064","Netherlands","Person","1 year","Females","Baseline projections ","98,624"
"2064","Netherlands","Person","2 years","Males","Baseline projections ","104,934"
"2064","Netherlands","Person","2 years","Females","Baseline projections ","98,713"
"2064","Netherlands","Person","3 years","Males","Baseline projections ","104,973"
"2064","Netherlands","Person","3 years","Females","Baseline projections ","98,673"
"2064","Netherlands","Person","4 years","Males","Baseline projections ","104,900"
"2064","Netherlands","Person","4 years","Females","Baseline projections ","98,598"
"2064","Netherlands","Person","5 years","Males","Baseline projections ","104,737"
"2064","Netherlands","Person","5 years","Females","Baseline projections ","98,397"
"2064","Netherlands","Person","6 years","Males","Baseline projections ","104,548"
"2064","Netherlands","Person","6 years","Females","Baseline projections ","98,152"
"2064","Netherlands","Person","7 years","Males","Baseline projections ","104,303"
"2064","Netherlands","Person","7 years","Females","Baseline projections ","97,886"
"2064","Netherlands","Person","8 years","Males","Baseline projections ","104,019"
"2064","Netherlands","Person","8 years","Females","Baseline projections ","97,605"
"2064","Netherlands","Person","9 years","Males","Baseline projections ","103,710"
"2064","Netherlands","Person","9 years","Females","Baseline projections ","97,269"
"2064","Netherlands","Person","10 years","Males","Baseline projections ","103,389"
"2064","Netherlands","Person","10 years","Females","Baseline projections ","96,937"
"2064","Netherlands","Person","11 years","Males","Baseline projections ","103,063"
"2064","Netherlands","Person","11 years","Females","Baseline projections ","96,565"
"2064","Netherlands","Person","12 years","Males","Baseline projections ","102,775"
"2064","Netherlands","Person","12 years","Females","Baseline projections ","96,254"
"2064","Netherlands","Person","13 years","Males","Baseline projections ","102,557"
"2064","Netherlands","Person","13 years","Females","Baseline projections ","96,016"
"2064","Netherlands","Person","14 years","Males","Baseline projections ","102,456"
"2064","Netherlands","Person","14 years","Females","Baseline projections ","95,871"
"2064","Netherlands","Person","15 years","Males","Baseline projections ","102,480"
"2064","Netherlands","Person","15 years","Females","Baseline projections ","95,848"
"2064","Netherlands","Person","16 years","Males","Baseline projections ","102,705"
"2064","Netherlands","Person","16 years","Females","Baseline projections ","95,995"
"2064","Netherlands","Person","17 years","Males","Baseline projections ","103,190"
"2064","Netherlands","Person","17 years","Females","Baseline projections ","96,381"
"2064","Netherlands","Person","18 years","Males","Baseline projections ","104,326"
"2064","Netherlands","Person","18 years","Females","Baseline projections ","97,544"
"2064","Netherlands","Person","19 years","Males","Baseline projections ","105,873"
"2064","Netherlands","Person","19 years","Females","Baseline projections ","99,302"
"2064","Netherlands","Person","20 years","Males","Baseline projections ","107,367"
"2064","Netherlands","Person","20 years","Females","Baseline projections ","101,084"
"2064","Netherlands","Person","21 years","Males","Baseline projections ","108,885"
"2064","Netherlands","Person","21 years","Females","Baseline projections ","102,813"
"2064","Netherlands","Person","22 years","Males","Baseline projections ","110,497"
"2064","Netherlands","Person","22 years","Females","Baseline projections ","104,548"
"2064","Netherlands","Person","23 years","Males","Baseline projections ","112,196"
"2064","Netherlands","Person","23 years","Females","Baseline projections ","106,133"
"2064","Netherlands","Person","24 years","Males","Baseline projections ","113,836"
"2064","Netherlands","Person","24 years","Females","Baseline projections ","107,643"
"2064","Netherlands","Person","25 years","Males","Baseline projections ","115,375"
"2064","Netherlands","Person","25 years","Females","Baseline projections ","108,979"
"2064","Netherlands","Person","26 years","Males","Baseline projections ","116,788"
"2064","Netherlands","Person","26 years","Females","Baseline projections ","110,214"
"2064","Netherlands","Person","27 years","Males","Baseline projections ","118,078"
"2064","Netherlands","Person","27 years","Females","Baseline projections ","111,315"
"2064","Netherlands","Person","28 years","Males","Baseline projections ","119,184"
"2064","Netherlands","Person","28 years","Females","Baseline projections ","112,266"
"2064","Netherlands","Person","29 years","Males","Baseline projections ","120,106"
"2064","Netherlands","Person","29 years","Females","Baseline projections ","113,076"
"2064","Netherlands","Person","30 years","Males","Baseline projections ","120,828"
"2064","Netherlands","Person","30 years","Females","Baseline projections ","113,693"
"2064","Netherlands","Person","31 years","Males","Baseline projections ","121,285"
"2064","Netherlands","Person","31 years","Females","Baseline projections ","114,095"
"2064","Netherlands","Person","32 years","Males","Baseline projections ","121,566"
"2064","Netherlands","Person","32 years","Females","Baseline projections ","114,372"
"2064","Netherlands","Person","33 years","Males","Baseline projections ","121,724"
"2064","Netherlands","Person","33 years","Females","Baseline projections ","114,543"
"2064","Netherlands","Person","34 years","Males","Baseline projections ","121,781"
"2064","Netherlands","Person","34 years","Females","Baseline projections ","114,596"
